airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,lat,long
RST,"Rochester, MN: Rochester International",13277.0,2428.0,835.5499999999996,136.10999999999999,634.2700000000003,2.0,820.0800000000003,449.0,42.0,1056.5185185185185,424.0925925925926,100.59876543209876,158.3641975308642,0.3765432098765432,373.08641975308643,43.91027778,-92.49638889
RSW,"Fort Myers, FL: Southwest Florida International",162484.0,27008.0,9153.640000000005,823.3699999999994,9222.199999999999,41.50000000000001,7767.489999999997,3328.0,399.0,2917.0751341681575,1033.3667262969589,138.36314847942754,724.2057245080501,3.0429338103756707,1018.0966010733453,26.53611111,-81.755
SAF,"Santa Fe, NM: Santa Fe Municipal",7486.0,1223.0,516.19,25.89,279.96000000000004,0.0,400.92000000000024,212.0,34.0,920.0,496.83673469387753,26.693877551020407,103.03061224489795,0.0,293.4387755102041,35.6175,-106.08833329999999
SAN,"San Diego, CA: San Diego International",407182.0,65717.0,20581.009999999987,1531.659999999998,17564.720000000016,161.86000000000004,25877.90000000001,7574.0,985.0,5001.667159763314,1650.0295857988165,204.19230769230768,924.9275147928994,9.2603550295858,2213.257396449704,32.73277778,-117.18722220000001
SAT,"San Antonio, TX: San Antonio International",171031.0,29870.0,10661.2,1083.9799999999989,6090.759999999999,57.71999999999996,11976.340000000004,3507.0,400.0,2605.6682464454975,906.5118483412323,153.08530805687204,376.90205371248027,4.377567140600316,1164.7914691943129,29.53333333,-98.46944444
SAV,"Savannah, GA: Savannah/Hilton Head International",60957.0,10195.0,3514.9100000000026,475.96000000000015,2596.0800000000013,13.149999999999999,3595.1099999999988,1940.0,108.0,1168.6882661996497,412.7583187390543,87.5446584938704,191.55166374781086,1.1751313485113835,475.6584938704028,32.1275,-81.2025
SBA,"Santa Barbara, CA: Santa Barbara Municipal",30659.0,5449.0,1677.3300000000004,145.71999999999997,1203.8200000000006,6.53,2415.6200000000003,771.0,77.0,1682.126126126126,603.4954954954954,82.48198198198199,213.97747747747746,1.1756756756756757,780.9954954954954,34.42777778,-119.83944440000002
SBN,"South Bend, IN: South Bend International",30193.0,5428.0,1807.3199999999995,288.94000000000017,1134.68,4.51,2192.59,643.0,88.0,2056.613526570048,767.7536231884058,211.63768115942028,246.08212560386474,1.1256038647342994,830.0144927536232,41.70444444,-86.3125
SBP,"San Luis Obispo, CA: San Luis County Regional",21284.0,3795.0,1156.8799999999999,107.87,851.4599999999998,4.61,1674.2299999999998,437.0,86.0,2704.92,1023.8,138.89,335.88,2.64,1203.71,35.23666667,-120.63916670000002
SCC,"Deadhorse, AK: Deadhorse Airport",4182.0,401.0,137.72,50.75,121.70999999999998,0.0,90.84,42.0,59.0,308.11290322580646,121.48387096774194,42.193548387096776,55.11290322580645,0.0,89.3225806451613,70.19444444,-148.46805559999999
SCE,"State College, PA: University Park",6597.0,1172.0,437.94,81.24,253.34999999999994,0.66,398.7999999999999,204.0,39.0,693.6209677419355,305.10483870967744,76.09677419354838,88.37096774193549,0.3709677419354839,223.67741935483872,40.77083333,-77.88138889
SCK,"Stockton, CA: Stockton Metropolitan",2564.0,462.0,160.96999999999994,17.17,99.39999999999999,4.68,179.76000000000002,126.0,15.0,608.3695652173913,233.7826086956522,76.47826086956522,91.8913043478261,4.260869565217392,201.95652173913044,37.89444444,-121.23916670000001
SDF,"Louisville, KY: Louisville Muhammad Ali International",84269.0,14037.0,4862.5199999999995,537.31,3319.2199999999993,26.480000000000004,5291.369999999994,2240.0,91.0,1590.332710280374,567.2803738317757,90.8,253.3906542056075,2.663551401869159,676.1981308411215,38.17972222,-85.73861111
SEA,"Seattle, WA: Seattle/Tacoma International",675070.0,113453.0,27841.950000000037,3201.550000000001,48876.020000000026,330.5299999999999,33201.750000000015,8107.0,1105.0,9247.817901234568,2789.6574074074074,416.2854938271605,2710.081790123457,19.575617283950617,3311.432098765432,47.44722222,-122.30555559999999
SFB,"Sanford, FL: Orlando Sanford International",30642.0,6992.0,1761.3200000000002,424.7199999999999,1524.5399999999997,31.909999999999997,3249.499999999999,1698.0,62.0,14446.368421052632,5305.184210526316,942.9473684210526,1885.9473684210527,35.94736842105263,6276.3421052631575,28.775,-81.24027778
SFO,"San Francisco, CA: San Francisco International",794596.0,188117.0,34655.61000000004,5057.630000000002,96063.66000000002,223.59999999999994,52116.50999999997,17254.0,1911.0,22981.14139693356,4842.211243611584,778.0749574105622,10585.822827938671,22.60647359454855,6752.425894378194,37.61888889,-122.375
SGF,"Springfield, MO: Springfield-Branson National",30254.0,5011.0,1726.4500000000003,290.2499999999999,1414.4699999999998,6.08,1573.6699999999996,844.0,98.0,1193.268,426.476,109.56,211.464,1.196,444.572,37.24,-93.385
SGU,"St. George, UT: St George Regional",13881.0,1629.0,575.01,63.05,536.3800000000001,1.0,453.5999999999999,90.0,29.0,1501.3846153846155,612.5230769230769,118.72307692307692,265.67692307692306,0.5384615384615384,503.9230769230769,37.09305556,-113.59222220000001
SHD,"Staunton, VA: Shenandoah Valley Regional",2176.0,406.0,154.1,17.52,53.749999999999986,0.0,180.65999999999997,67.0,11.0,1321.4857142857143,609.9428571428572,91.37142857142857,70.85714285714286,0.0,549.3142857142857,38.26388889,-78.89666667
SHR,"Sheridan, WY: Sheridan County",528.0,53.0,28.69,6.8100000000000005,5.12,0.0,12.39,18.0,4.0,556.7857142857143,242.35714285714286,193.42857142857142,24.071428571428573,0.0,96.92857142857143,44.77416667,-106.9772222
SHV,"Shreveport, LA: Shreveport Regional",29972.0,4925.0,1885.0199999999995,201.00000000000003,1097.7399999999996,2.94,1738.1399999999996,734.0,82.0,1070.4104234527688,459.071661237785,68.00977198697069,137.10097719869708,0.2931596091205212,405.93485342019545,32.44694444,-93.82555556
SIT,"Sitka, AK: Sitka Rocky Gutierrez",6229.0,824.0,241.80999999999995,30.109999999999996,205.66,2.37,344.08000000000015,60.0,36.0,493.56626506024094,166.46987951807228,24.771084337349397,81.32530120481928,1.072289156626506,219.9277108433735,57.04861111,-135.3616667
SJC,"San Jose, CA: Norman Y. Mineta San Jose International",246261.0,36888.0,11210.019999999986,548.7999999999997,7212.060000000005,77.02999999999999,17840.16999999999,5201.0,243.0,3555.75855513308,1180.6939163498098,89.09315589353612,461.5361216730038,8.328897338403042,1816.106463878327,37.36277778,-121.94055559999998
SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",6490.0,975.0,311.29999999999995,43.480000000000004,273.6,1.28,345.25,226.0,12.0,895.6666666666666,344.3,56.38333333333333,166.43333333333334,0.5666666666666667,327.98333333333335,31.35972222,-100.4944444
SJU,"San Juan, PR: Luis Munoz Marin International",126478.0,26141.0,11125.929999999995,954.79,6848.7100000000055,121.70999999999998,7089.879999999996,2378.0,162.0,3568.47533632287,1551.4484304932735,180.29372197309416,638.2399103139013,12.957399103139014,1185.5358744394618,18.44,-66.00222222
SLC,"Salt Lake City, UT: Salt Lake City International",557816.0,70648.0,22965.53,2934.179999999999,17771.060000000016,131.02000000000004,26846.350000000006,5440.0,703.0,8020.5360824742265,3210.737113402062,573.8058419243986,1100.7680412371135,11.257731958762887,3123.96735395189,40.78416667,-111.96694440000002
SLN,"Salina, KS: Salina Regional",2374.0,446.0,156.86,13.94,87.35,0.0,187.87,69.0,8.0,1298.8,611.5428571428571,98.85714285714286,106.11428571428571,0.0,482.2857142857143,38.79083333,-97.6525
SMF,"Sacramento, CA: Sacramento International",223625.0,35993.0,11470.10000000001,717.0199999999994,5855.1100000000015,75.97000000000001,17874.720000000005,3884.0,188.0,3381.7210144927535,1132.1159420289855,116.76992753623189,366.56702898550725,7.221014492753623,1759.0471014492753,38.69555556,-121.58972220000001
SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",1113.0,217.0,55.72,5.67,38.68,0.0,116.91,36.0,7.0,265.7916666666667,94.125,5.020833333333333,36.4375,0.0,130.20833333333334,34.905,-120.45777779999999
SNA,"Santa Ana, CA: John Wayne Airport-Orange County",194562.0,28046.0,9361.96,693.5600000000001,6430.170000000002,49.31999999999999,11511.070000000002,3235.0,451.0,3022.523917995444,1075.876993166287,132.54214123006832,489.6400911161731,4.145785876993166,1320.3189066059226,33.67555556,-117.86694440000001
SPI,"Springfield, IL: Abraham Lincoln Capital",7665.0,1401.0,465.49999999999994,64.51999999999998,326.38,3.0,541.6299999999999,228.0,34.0,689.3636363636364,281.25174825174827,46.45454545454545,100.05594405594405,0.7762237762237763,260.8251748251748,39.84416667,-89.67888889
SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",4386.0,615.0,209.43,31.64,149.18,1.25,223.50000000000003,204.0,11.0,746.1538461538462,316.4423076923077,56.01923076923077,98.84615384615384,0.9230769230769231,273.9230769230769,33.98833333,-98.49194444
SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",31394.0,4812.0,1598.7700000000002,207.54,1635.3399999999997,5.56,1364.9099999999999,873.0,77.0,708.7135802469136,255.30864197530863,52.39753086419753,160.4320987654321,0.6493827160493827,239.92592592592592,27.39388889,-82.55416667
STC,"St. Cloud, MN: St. Cloud Regional",456.0,66.0,23.77,5.49,17.759999999999998,1.0,17.97,16.0,7.0,85.08108108108108,30.594594594594593,7.243243243243243,22.594594594594593,0.5675675675675675,24.08108108108108,45.54527778,-94.05833333
STL,"St. Louis, MO: St Louis Lambert International",297755.0,46928.0,15602.520000000006,1282.8500000000013,9958.799999999994,101.80000000000004,19981.800000000014,6754.0,362.0,3897.3727272727274,1326.989393939394,167.0818181818182,571.8560606060606,8.077272727272728,1823.3681818181817,38.74722222,-90.36444444
STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",7652.0,1184.0,378.81,22.550000000000004,335.6299999999999,1.38,445.66,283.0,28.0,874.1089108910891,409.48514851485146,48.28712871287129,102.37623762376238,1.4752475247524752,312.48514851485146,38.50916667,-122.81166670000002
STT,"Charlotte Amalie, VI: Cyril E King",19978.0,3239.0,1326.8599999999997,117.22,1046.4299999999994,12.469999999999997,735.9200000000001,447.0,37.0,644.3717105263158,298.9144736842105,30.825657894736842,128.3059210526316,1.950657894736842,184.375,18.33722222,-64.97333333
STX,"Christiansted, VI: Henry E. Rohlsen",5254.0,937.0,456.5399999999998,58.82,182.82999999999993,13.12,225.71000000000012,75.0,7.0,306.58579881656806,150.60355029585799,24.36094674556213,42.514792899408285,4.059171597633136,85.04733727810651,17.70388889,-64.79888889
SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",7160.0,804.0,309.14,75.37,213.27,2.15,204.10000000000005,125.0,732.0,772.015625,298.3125,144.65625,138.546875,0.859375,189.640625,43.50416667,-114.30833329999999
SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",3440.0,732.0,150.80999999999997,41.759999999999984,283.34000000000003,0.0,256.1,142.0,8.0,768.8444444444444,155.8,80.82222222222222,207.62222222222223,0.0,324.6,42.40194444,-96.38416667
SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",6315.0,1429.0,644.7099999999999,99.27,289.92,4.59,390.6100000000001,182.0,16.0,808.2846153846153,404.16153846153844,56.823076923076925,118.8,1.876923076923077,226.62307692307692,41.50583333,-74.09722222
SWO,"Stillwater, OK: Stillwater Regional",2304.0,290.0,104.48,19.989999999999995,64.92999999999999,0.0,100.63000000000001,81.0,9.0,422.4102564102564,126.82051282051282,54.82051282051282,80.82051282051282,0.0,159.94871794871796,36.15888889,-97.08555556
SYR,"Syracuse, NY: Syracuse Hancock International",47643.0,8956.0,3244.0299999999984,320.1400000000002,2065.3100000000018,10.790000000000001,3315.859999999999,1659.0,75.0,1070.0054054054053,403.6864864864865,52.567567567567565,158.57477477477477,1.0018018018018018,454.1747747747748,43.11055556,-76.1025
TKI,"Tokeen, AK: Tokeen Airport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,55.9375,-133.325
TLH,"Tallahassee, FL: Tallahassee International",22247.0,3330.0,1241.4999999999998,192.48000000000002,736.8099999999996,6.640000000000001,1152.5600000000006,546.0,49.0,784.4541832669323,292.9442231075697,75.66533864541833,111.56175298804781,0.7808764940239044,303.50199203187253,30.39972222,-84.35194444
TOL,"Toledo, OH: Toledo Express",5538.0,1030.0,298.96,76.24000000000001,262.74,0.46,391.65,212.0,17.0,515.275,161.49166666666667,54.0,78.41666666666667,0.25,221.11666666666667,41.59083333,-83.80083333
TPA,"Tampa, FL: Tampa International",350485.0,60475.0,19883.000000000015,1903.609999999999,17698.789999999994,140.50000000000006,20849.139999999996,7132.0,693.0,6320.474516695957,2111.989455184534,303.30755711775043,1364.0369068541302,12.964850615114235,2528.175746924429,27.97305556,-82.53527778
TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",12326.0,1950.0,837.1799999999995,117.47999999999998,312.7699999999999,2.88,679.7399999999998,215.0,27.0,592.4912280701755,278.3201754385965,55.171052631578945,56.86842105263158,0.49122807017543857,201.640350877193,36.47611111,-82.40638889
TTN,"Trenton, NJ: Trenton Mercer",11314.0,2477.0,616.0899999999999,33.830000000000005,664.75,0.0,1161.2899999999997,357.0,51.0,2983.2272727272725,711.6212121212121,35.13636363636363,548.0454545454545,0.0,1685.4848484848485,40.27805556,-74.8125
TUL,"Tulsa, OK: Tulsa International",74482.0,12866.0,4917.350000000005,474.1199999999996,2571.0400000000004,11.219999999999999,4892.279999999993,1523.0,125.0,1255.0984719864177,475.23259762309,83.93378607809848,174.69779286926996,0.8166383701188455,520.4176570458404,36.19777778,-95.88972222
TUS,"Tucson, AZ: Tucson International",83821.0,15023.0,5247.399999999998,419.1299999999999,3112.8700000000003,31.479999999999993,6212.140000000004,1228.0,122.0,1746.4601226993866,656.1124744376278,70.82617586912066,224.72188139059304,3.7280163599182004,791.0715746421267,32.11611111,-110.94055559999998
TVC,"Traverse City, MI: Cherry Capital",17252.0,2958.0,1043.7699999999998,160.29999999999998,800.81,3.59,949.6199999999995,458.0,78.0,757.8884758364312,321.0074349442379,65.3085501858736,115.29368029739777,0.6394052044609665,255.63940520446096,44.74,-85.58583333
TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",5248.0,491.0,208.61,46.21000000000001,164.40999999999997,0.0,71.76,28.0,18.0,541.9032258064516,253.88709677419354,128.7741935483871,92.54838709677419,0.0,66.69354838709677,42.48194444,-114.48666670000001
TXK,"Texarkana, AR: Texarkana Regional-Webb Field",4357.0,659.0,201.85,38.980000000000004,170.65000000000003,1.0,246.51000000000002,157.0,19.0,746.4528301886793,243.0566037735849,61.62264150943396,112.49056603773585,0.660377358490566,328.62264150943395,33.45638889,-93.98916667
TYR,"Tyler, TX: Tyler Pounds Regional",4880.0,709.0,186.84000000000003,93.04,176.30999999999997,0.0,252.82999999999996,259.0,16.0,660.1269841269841,174.22222222222223,151.65079365079364,95.61904761904762,0.0,238.63492063492063,32.35472222,-95.39888889
TYS,"Knoxville, TN: McGhee Tyson",59766.0,11439.0,3864.83,500.34999999999985,2867.379999999999,9.47,4197.090000000001,1593.0,129.0,1779.5110619469026,648.6216814159292,108.95796460176992,286.5840707964602,0.9026548672566371,734.4446902654868,35.81222222,-83.9925
UIN,"Quincy, IL: Quincy Regional-Baldwin Field",1655.0,384.0,124.10999999999999,13.689999999999998,93.28,0.0,152.91000000000003,100.0,18.0,1231.6538461538462,552.8076923076923,51.69230769230769,143.6153846153846,0.0,483.53846153846155,39.94416667,-91.19722222
USA,"Concord, NC: Concord Padgett Regional",3632.0,661.0,171.71000000000004,50.08999999999999,162.88000000000005,1.37,275.01,259.0,16.0,1192.7894736842106,403.2368421052632,117.34210526315789,240.8421052631579,1.5789473684210527,429.7894736842105,35.38527778,-80.70972222
UST,"St. Augustine, FL: Northeast Florida Regional",261.0,57.0,11.359999999999998,0.41,23.630000000000003,0.0,21.560000000000002,3.0,1.0,450.46153846153845,138.92307692307693,0.7692307692307693,135.0,0.0,175.76923076923077,29.95861111,-81.33888889
VCT,"Victoria, TX: Victoria Regional",191.0,10.0,7.0,1.0,1.0,0.0,1.0,11.0,0.0,700.5,648.75,14.5,15.25,0.0,22.0,28.85111111,-96.91444444
VEL,"Vernal, UT: Vernal Regional",1632.0,218.0,87.02999999999999,12.97,37.07,0.0,80.92999999999998,77.0,22.0,457.6969696969697,192.66666666666666,27.818181818181817,42.24242424242424,0.0,194.96969696969697,40.43888889,-109.5102778
VLD,"Valdosta, GA: Valdosta Regional",4774.0,683.0,305.62000000000006,42.669999999999995,133.69,0.0,201.03000000000006,44.0,17.0,748.0483870967741,376.98387096774195,89.38709677419355,93.7741935483871,0.0,187.90322580645162,30.78222222,-83.27694444
VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",32979.0,5211.0,1743.2300000000012,319.1100000000002,1252.6900000000005,7.0200000000000005,1889.039999999999,972.0,93.0,968.0115942028986,331.84057971014494,108.23768115942029,143.33333333333334,1.0869565217391304,383.5130434782609,30.48333333,-86.52527778
WRG,"Wrangell, AK: Wrangell Airport",3746.0,600.0,106.69999999999997,39.47999999999999,170.17000000000004,5.989999999999999,277.6299999999999,46.0,35.0,485.96774193548384,81.95161290322581,34.04838709677419,80.80645161290323,2.064516129032258,287.0967741935484,56.48444444,-132.36666670000002
WYS,"West Yellowstone, MT: Yellowstone",1189.0,127.0,47.60999999999999,16.68,50.87,0.0,11.85,4.0,14.0,164.37037037037038,78.62962962962963,28.48148148148148,40.55555555555556,0.0,16.703703703703702,44.68666667,-111.10472220000001
XNA,"Fayetteville, AR: Northwest Arkansas Regional",46884.0,8104.0,2578.5899999999992,354.27999999999986,2407.6999999999994,9.849999999999998,2753.5600000000013,1240.0,108.0,1159.1347031963471,408.6392694063927,83.78767123287672,224.86529680365297,0.7031963470319634,441.1392694063927,36.28194444,-94.30694444
XWA,"Williston, ND: Williston Basin International",969.0,114.0,56.19,13.719999999999999,18.560000000000002,0.79,24.76,30.0,15.0,921.2352941176471,314.47058823529414,430.05882352941177,41.76470588235294,0.8823529411764706,134.05882352941177,48.26083333,-103.75111109999999
YAK,"Yakutat, AK: Yakutat Airport",3734.0,447.0,54.760000000000005,19.880000000000006,132.39000000000004,1.97,238.05999999999995,39.0,84.0,333.19354838709677,41.24193548387097,15.693548387096774,68.29032258064517,0.7903225806451613,207.17741935483872,59.50916667,-139.65972219999998
YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",118.0,12.0,4.99,0.81,2.19,0.0,4.01,4.0,0.0,192.0,90.5,14.5,26.0,0.0,61.0,46.56694444,-120.53777779999999
YNG,"Youngstown/Warren, OH: Youngstown-Warren Regional",2.0,2.0,1.39,0.0,0.61,0.0,0.0,0.0,0.0,119.0,97.0,0.0,22.0,0.0,0.0,41.25611111,-80.66972222
